account_id,application_id,account_open_date,account_type,initial_deposit,kyc_status
fa2ac737-2ef3-426e-ad2d-8a873a1ce62d,79dfd98b-64e2-4865-aff9-b57419366ec2,2024-02-03,checking,6845.0,verified
2bd33c1e-8302-4ca9-9e9c-db99f62915d2,0d1a3ab8-bcc6-44a3-8f02-671370db5a47,2024-02-24,checking,8469.0,verified
83da5d51-b744-408b-bf88-ea2991e2af2e,5b68182f-1319-4993-9aa8-09e8ba8065c6,2024-03-30,checking,1466.0,verified
e742a2da-86ba-4ec6-a589-871f93c8a615,8880ab5a-38eb-4b10-8653-8a4820ffc6e0,2024-04-08,checking,8951.0,pending
8a4e7440-7d07-4ace-b73a-c45d6b91c500,ca23ac19-24fd-4325-a9c1-df175987606d,2024-03-25,checking,6645.0,pending
6fd7f7b1-da5f-4215-b654-85cfe8480d69,07f768a7-ec7c-4f47-b860-6f629519f4af,2024-03-18,savings,4023.0,verified
e50e5a8d-4912-4f8f-8095-edeeeb41aa11,ef4cb312-2430-4be2-8813-00ec54e1c545,2024-04-21,loan,3875.0,pending
d27db2c1-8415-4d7a-8dc5-ed0c92007999,472d2a7a-f897-49a7-8409-c77be6357526,2024-02-16,savings,3048.0,pending
a5e5a78f-9c75-4f23-b8a5-7c5f4fb1f076,e81b7c33-b742-4297-a773-cc628bf86cfc,2024-02-25,checking,6544.0,failed
f9029a37-3ab6-4d30-b7bc-e9da90ce078b,4f1115c7-ae46-415f-8807-ef955bea95ae,2024-04-10,loan,7564.0,verified
c830a3fe-4f0f-45f8-858d-7ea0f61373b2,17504189-59de-44dd-be91-b790878c29ae,2024-02-12,savings,-703.0,failed
4e02d03b-049b-42ac-ad21-7ae0d703f32f,cd3f5b60-4113-414e-af85-20226147b625,2024-04-27,loan,4384.0,pending
b3dd85d2-2c53-412f-90ef-4e78305f4efc,75d86fad-0712-49e4-b21a-d96ee5f3453c,2024-02-24,loan,2385.0,verified
2c74df6e-c58d-4f34-af77-d0bfcea93a3d,07c22f33-cca6-44e8-9373-0398b8e6a0af,2024-02-15,loan,2230.0,pending
2b2dbe35-3b2f-4e5e-af14-a188819e5af1,e1427e89-96a0-4755-8bb4-437658ab0ba4,2024-02-24,loan,-129.0,verified
9526a9d8-fbcd-4e62-9a3e-b40e87132095,fcd0068b-de85-4b88-9211-20482618eeb2,2024-02-22,checking,5199.0,failed
a56f74d4-0bd7-4303-8cca-7a5466303725,04b765ff-6e28-4d7c-a092-b0bef069a828,2024-02-22,loan,4593.0,failed
1dce8e7e-4a10-4066-9b9c-11a114ce6715,fed65bdb-b2ec-4bb1-84c9-61b561adc27a,2024-02-02,savings,4036.0,verified
35534a65-4a4d-443f-90fc-77e1ec3f70f4,6643768d-c88d-467a-a9fa-1c5b504fac5b,2024-01-28,savings,4641.0,failed
cb34791e-7b53-4e6e-a240-0714e9018cac,2bf9161b-a281-4c1b-9a0e-e9b08402db7c,2024-01-08,checking,5865.0,failed
54e73df4-5f22-4d90-a8b1-5fc772195851,dc5a434a-8774-401e-8f54-7851c051a77d,2024-03-31,loan,6637.0,verified
f829a33b-7cde-4744-b1eb-c4b10e83de63,69bf7a61-c4f4-451b-8258-7816f2cb1685,2024-03-13,checking,3064.0,failed
1c863ed7-b7b4-4f67-ab96-dffb4df88abf,021a0c5c-d02a-4727-ae8c-10837f2dbeb1,2024-01-04,checking,8131.0,pending
f8cc134e-3632-407b-b76b-46764dfcef55,12244039-6075-4918-a572-8fd74ec1b227,2024-01-23,loan,5520.0,pending
3db31299-7160-416b-81a8-77dead9cd7af,b7e710f8-a27e-42ca-89ed-6143e7f4a20b,2024-02-14,checking,6959.0,pending
5a7dc587-72a9-43c5-a5c4-8edde54456d8,ffd510ca-5237-4d08-a663-34aacae4bbbd,2024-02-04,loan,3485.0,pending
0f8fc302-3f8d-4700-8653-575e0892b17e,48dfd239-9c82-4d5d-8e5b-e5d0b7cfb9d3,2024-01-30,savings,6990.0,failed
246444d1-eeca-4098-ad52-3710a0899ddb,72a4fd12-ebf1-472d-947e-ba34efed5875,2024-03-02,checking,2763.0,pending
114495d0-9642-4bd0-be22-ea796edf5843,be905dba-d2e6-4767-b6ae-bcad87bd2a6c,2024-01-29,checking,-518.0,failed
68158059-1b43-4352-b448-bb0a261cdc6c,62969513-9041-4178-9155-2aafefad65c5,2024-01-16,loan,3997.0,verified
2e58e3e4-a13f-43a6-baec-d60ee45ca2c0,f732d02d-6ad8-4a9f-b558-03f89eb3e309,2024-04-22,savings,521.0,pending
83364a03-76d1-4f20-b009-5d7c819a6de1,417ee41f-19e9-457e-83e1-d05a67ce06cc,2024-02-22,loan,5377.0,verified
a108eaf6-d75c-41f9-82ae-a43ed1d7578b,f667db65-329c-4bc1-a2bc-9d4d0ac31564,2024-02-29,checking,9520.0,verified
ba6c01eb-ba85-407c-92af-c5bb03ce8547,1c1b7420-dec4-4b59-ba2d-1725b59d8cc8,2024-02-25,savings,5002.0,failed
0a41fb55-fd0b-48b5-ae6f-e96e2e3093b0,003c887c-557f-45c5-90f1-3b772becfdcd,2024-03-21,checking,3723.0,pending
3164a15a-24df-45cd-b2a6-91151dea68fb,d40a022d-4413-4789-8462-9a1274dd2b41,2024-03-07,savings,8529.0,failed
fa8b65d3-363b-4d85-928c-2184dab87f43,7f0d0b50-cf04-4194-abcd-404b4f8fe793,2024-03-02,loan,10158.0,verified
e897eede-4073-4dd2-a649-36d9a625396a,bd701827-c932-43a1-8ca2-51c22cee4447,2024-02-12,savings,3888.0,verified
42948ca2-0039-411f-9c9a-bad47617ad28,af0fc313-6d06-4ff0-8aed-5fad98bd647b,2024-01-18,loan,4916.0,verified
cc59df3e-bea5-4922-993b-ceb8baa371a3,d4560b88-145c-4f91-82f7-7784f13b6b46,2024-04-06,savings,8529.0,pending
13749935-0b12-4380-9c34-f4f664c94f50,7dee0e36-c0ed-413c-ae91-4cf5f0f65d33,2024-03-29,checking,1925.0,pending
d1d1f4ad-b3ee-4697-872b-5d6f057380ca,d38238d0-343e-418e-95d5-f04a8084e310,2024-04-03,savings,6146.0,pending
d36436c2-b2e6-48e1-84ed-71711a1e5110,22d3fc9e-6d5b-4a60-95af-078f4261c7f7,2024-04-11,loan,501.0,failed
5b05cd92-c026-444a-890c-dd53bfbf20a5,78d24381-b177-4ae6-bff1-685c3e372d19,2024-04-09,checking,2234.0,failed
76ecb74e-3c51-4dc1-acd5-d19a42a8f2ef,ebacd53d-b46e-452a-a286-ea89f44bfe61,2024-02-11,loan,5988.0,verified
bea35943-0eb8-4344-b914-a69ad16b6d9b,9f09e96e-0653-45d9-9626-6c2fcb5a5f74,2024-04-05,checking,5575.0,verified
c418dcfa-ea1b-4804-bf23-64ec5f09052c,cd20ff02-d603-4ec6-a71a-75ab4c417c47,2024-02-22,loan,4113.0,failed
2aad6cfe-c181-4be9-8566-eaa024eb1d44,9b0b2c7b-8bee-4478-aee6-2012dd759d99,2024-02-05,savings,2088.0,pending
64886e84-4481-4e31-a890-502dacd2ae80,be46ffdc-fd3a-4a9c-8436-a011606681e9,2024-02-22,savings,4435.0,verified
056e1462-82f2-4b10-b36c-4795ef6fd8ee,432de5c2-49af-4e14-ab4b-028e9a02a32f,2024-01-05,checking,-2209.0,failed
6af9c022-394b-417d-8f91-27b63b3080af,94ab7bf4-710e-4437-9248-e91bcf752868,2024-04-01,checking,-1074.0,pending
74317211-4449-4b92-8476-f2814a2ecdec,f7ac955a-8ac0-4ed7-bd57-081ad3cc49af,2024-04-20,checking,11199.0,failed
1fff8b1e-f437-4df2-9414-8098cb1171ea,6ef6837e-d975-4ba6-988f-190179087a81,2024-02-22,savings,3979.0,pending
3b741f01-4efa-4a7e-a164-d12cd4366fbf,5cd4110e-af11-4fce-8b0f-76ec7517e28c,2024-01-26,savings,5528.0,pending
0b43ece3-4e12-4d93-826a-aa6a37bc461a,714f93ce-180d-48de-8e65-83d77b9d4820,2024-04-28,loan,402.0,verified
31447989-1bc9-4398-b865-4e78843a3b15,83ce8b3f-4cb6-4b8a-b193-b8fde44f9d83,2024-02-12,savings,8812.0,pending
92440fbc-7b66-41ba-9699-292549d48d8a,021baa14-ac82-4e1d-8a83-adc7e5586754,2024-04-03,checking,6861.0,failed
1070b721-ce0e-47c7-9a8b-f17a8295dca7,dd0dbf88-9093-43d3-8d6e-0faee785595e,2024-03-28,loan,9493.0,failed
d00f1901-51a9-4276-9441-24bfdabf72fb,e076320b-640f-4800-9dad-0038681c1cae,2024-01-12,savings,-8568.0,verified
3b999028-60ec-42b3-b76f-a221bfd2bf4d,09c55a90-7933-4681-bfc0-25bd7e8189e4,2024-01-07,checking,2129.0,failed
c4e9331e-3190-4eb9-9228-2162c07d887d,574f7c42-41b9-48c3-aba8-add9c32be642,2024-02-06,checking,4914.0,verified
d182278a-bf0f-41bf-9c22-244a21112688,cdb8dc78-adcc-4455-846c-606663a89d16,2024-03-12,savings,3180.0,failed
e53357fb-f01f-4779-9db8-002943743636,d08739f0-0896-47ad-9510-6a17bdd871a8,2024-01-25,loan,13190.0,verified
4253c6d8-70a3-4a5f-b044-150c7c7a874c,0258c2be-caf1-487a-a427-e0a3478b9c72,2024-04-09,loan,6248.0,pending
c4529e95-3b71-4013-9a4c-16a5262d7bda,3493a112-3781-4cb4-b162-bf82792cf20f,2024-03-07,savings,2719.0,failed
7a12a659-4da5-4e1a-8d33-0a62da68d549,9d331dd7-a4d2-4d1c-b204-5863de54ce2c,2024-01-09,savings,4397.0,failed
fcd1cdd6-0eaf-481d-9110-4bd577bf6d1f,71d26c09-5fa7-472f-bfe9-fbd847d34b05,2024-01-12,checking,2465.0,pending
65689511-dd69-49c7-bbe2-ba409a22939f,e0e4a268-13b7-472c-8492-eb3c4f9b4b7f,2024-03-28,savings,3748.0,verified
27068273-a446-47d3-aa38-513ac490ff71,86ce38b4-a886-4587-93be-668ec178cdaf,2024-03-01,checking,5963.0,verified
c4af0942-65ef-4ec1-9cb5-ddb546dd5272,8a9baa58-1a59-4f78-80fc-9bd81aac3387,2024-04-07,savings,6638.0,verified
48ba6df1-87b7-4a4b-9105-8506186fdd1c,bd37ef23-67e0-4401-bb41-3c54df0c553e,2024-02-08,loan,4356.0,failed
1addacc9-9509-40c8-84aa-65ae055067f2,8a880042-50eb-4b4c-bda5-154ecd220780,2024-02-16,loan,6416.0,verified
97187a77-5043-41b0-a767-f3cdd8f4ba6a,c0f21f97-d311-4f24-b54b-904a45d2b6aa,2024-02-10,loan,2650.0,pending
204fe299-feaa-4e0e-ab9f-9d09c143b174,260993c0-8c58-4318-937d-63318e509241,2024-02-27,checking,6348.0,pending
825a08ee-6cd1-4e9c-8888-89592eb8b3bc,739c4bc7-7c6b-4fa5-9e1c-d98cbd40839e,2024-03-20,savings,3952.0,pending
6cdd2bc0-c326-4bd8-a4d0-74f4667faea8,245eb48d-271e-4264-accd-39d18dc929cd,2024-02-23,loan,5378.0,verified
21b6c259-06f7-49a4-a896-41ddbc92422e,68e02240-1d91-4bc7-b50a-521307e3ce4e,2024-02-23,checking,1560.0,verified
07e28f32-dbf0-493c-8c42-b8aca4be6ecf,82f5d3b3-7b68-426f-8186-7e6ef867ca38,2024-01-25,savings,1916.0,verified
f638bbae-f35c-4bd2-a862-6d95be34eb74,eeec1c83-5abd-40d4-bd44-ae32c31dd9fe,2024-02-26,savings,6208.0,verified
a4814a09-19be-4a59-9f4b-9746a72faacc,391b1e6c-9445-4ab5-a8ab-2bdf85354e2f,2024-02-09,loan,7129.0,pending
7ff1c9f3-41d0-4446-8038-8059aa5e6529,633c8f99-93c4-4b5f-bf20-cbd073c6455c,2024-04-28,loan,4723.0,pending
4355ec97-6cd9-4ce9-9d85-34046b5729e7,64859664-a545-4df9-a508-bf8d0211e8cc,2024-03-11,loan,5601.0,verified
8867df03-697a-4231-8a4c-1359b9689ac8,982b526d-b366-4b0d-949b-0db6e467521a,2024-03-16,loan,9200.0,pending
1e7e11d3-3cec-42f3-a087-8a8a2ab8da44,9484296b-90b8-4823-9be5-d4e909c19c17,2024-03-24,loan,5425.0,pending
43c6b040-06de-45ed-aec7-faac402b2adf,1237dd5c-ea57-46c4-b9e9-8db479efc077,2024-03-04,loan,-1230.0,pending
c67633aa-f246-4caa-b13a-20b3ba00122a,109e105c-59e5-4848-ba30-d2b616da1d64,2024-01-28,savings,3426.0,failed
26a5b187-857b-479c-bc4c-75402c22da87,175fda30-80db-4dc3-83cd-12a6bc7ef0b6,2024-03-25,checking,2532.0,pending
3b3c3077-32a5-4bf4-9149-913ca1845ac7,ba92bb76-378c-4183-8d50-8f222c0c18f0,2024-01-03,savings,9724.0,pending
bf9d2924-00d8-489c-88eb-a00d1418639e,0ce7259a-c9b8-4644-aef1-7bc9156af117,2024-01-16,checking,2274.0,failed
800174f0-89c7-47be-9f19-1f3ba65080f5,1fb30b67-d43a-467d-be48-d0bb3a6e2229,2024-01-26,loan,8332.0,failed
f2b49800-d717-4e80-b28c-f46a9758e32f,4ba75047-cffc-4a1a-890a-72fabbffc58a,2024-01-29,loan,3334.0,failed
4e138eb4-e01a-4d12-a043-ce99e7906d9e,a4ce5316-f52b-492a-ac79-088be88be311,2024-04-09,loan,253.0,verified
0b9f4461-bd22-44c2-bf83-3795936b33e1,d94f8861-9b8d-4431-ba06-f6ced81ddb39,2024-01-11,loan,5950.0,pending
b69a0d4c-48a3-4484-814f-1c77b7fbee88,a15d43fb-5b5c-4163-83ac-5e9aa508d6f4,2024-04-17,savings,11675.0,pending
d26b009b-cbd7-4a1d-8a72-4fba5252f98e,5818c776-0ca7-4f23-af1f-033d163bc778,2024-04-02,loan,7058.0,verified
807ea7b5-e9ab-4cb8-954f-1182a1ad14ae,450f690f-e7ef-43da-9cf3-f3da6b8d69b9,2024-03-21,loan,3220.0,failed
f7a46442-3ef9-42df-acfd-0a55f7668173,bd8b8dc6-4c7f-400f-a344-b00f7276af36,2024-03-29,loan,4952.0,verified
c0b513a2-cc96-4011-bcc5-85516d43d3a1,601fb62d-5179-4d38-b324-0332f63dbe12,2024-04-13,loan,2268.0,failed
d62aaa63-b7b5-43fc-b7ec-83c500875610,a93cee8a-a16d-43ce-b2f1-c4544e5ca124,2024-03-15,checking,4626.0,pending
58816470-bba2-4246-ace1-9034ee538b98,0d8cffa0-3e6d-40f4-a973-3903207a0489,2024-02-18,loan,1352.0,verified
99f65498-8896-4296-a52c-1f0062b2052e,9b7a8660-a68b-40a5-8bef-b70ca4b2e07e,2024-03-23,checking,3007.0,pending
1feb941f-dd58-4aa8-8578-2e409e469764,f554e4aa-7561-4252-96da-df341e429dd6,2024-04-23,savings,4120.0,verified
27a812e6-5419-4f68-b294-cd6a90d3f2d9,c82392d0-764f-4da9-8f39-dc5c275f5d67,2024-02-22,savings,7369.0,failed
0086dbce-b6cf-4952-9819-35fd35b9c276,ad38c15b-78b4-477a-9e1f-7f839b2652b4,2024-02-21,savings,1604.0,verified
80b656f5-d081-48ce-8f59-be3d365b7115,9b18ff10-ff96-4c6c-8348-6e57c2d68873,2024-01-23,loan,4058.0,failed
58d82148-c17f-4244-9cf6-ed35e9d9d774,ba2d4278-ed35-4bc6-88c0-200eb7ca7b28,2024-02-22,savings,5237.0,pending
7641fffd-7fa2-4998-bd50-5c2f715a926c,1c6af4dd-18b9-4c71-b793-2f8c544063ea,2024-03-16,checking,3723.0,failed
064c8963-3b2e-437f-89a8-e93d373d312e,4bc6b8c2-84e9-4ca6-bfc7-b7244a491152,2024-03-03,checking,5441.0,failed
7ef15951-b9f2-41c7-a920-106371f03436,9f386188-de9f-4d77-a5f8-9d8a3dc4ed72,2024-03-19,checking,4675.0,verified
63f3e3f0-f95d-4843-966b-c207eee51f16,94a0bc7c-4468-47fd-b03a-e3916c5ffb16,2024-02-15,loan,3715.0,verified
18be55c1-d7d3-463f-8029-912632b1e81d,9b9cac5f-3d97-4d97-b356-e51553b914db,2024-04-20,checking,8343.0,failed
effa0e19-26b9-46c6-9a3d-344b7f588601,4ae999ef-e7cf-4c56-a30d-1390c38a8a51,2024-02-17,loan,7587.0,pending
759ccac0-90dc-4c31-a7da-634504d3c698,f93e9f31-62f9-46aa-a32e-d43204b21583,2024-01-29,savings,1162.0,verified
10ca7948-902a-4532-90dd-09738606f0e1,7294dc0c-21a9-44b2-82c1-85e5032fd300,2024-04-01,loan,1949.0,pending
3108bddb-411b-4ab8-b152-ed421e86bbd0,97e23240-f9e1-4805-8537-da87d5710093,2024-02-21,loan,574.0,verified
96eff499-9018-45f2-8822-9c816478aa3a,b85350ab-ac5e-4505-bcbb-0abcd9e928c2,2024-04-10,loan,7610.0,verified
535b94f2-cb90-4b6f-b525-4afc5e05f55a,b47cad94-aecd-4560-836d-d3e01ae504d6,2024-01-05,savings,6620.0,pending
2de8d7cc-ce67-4e2c-966a-ce4b3f00a7b5,90dba8e4-2f43-4f60-8c5e-d0a8317ec2c2,2024-02-24,savings,535.0,failed
7161fe19-015e-42ae-8df6-38bb4448edd0,fa7e4dde-2e1f-4d98-a14e-c8fb00a76cca,2024-02-07,savings,3809.0,verified
52d60c85-be99-44db-b45c-0e7c54155193,cc30bead-53cd-4532-89b4-edb1eb277de7,2024-03-16,loan,8481.0,pending
fcc1c577-855c-4c86-82dc-c60d36aa1603,a94966be-aeca-434c-92e1-7bdc57c7c17d,2024-02-22,savings,3604.0,pending
936494db-641e-4216-ad67-c2adb2c86bec,a0e36c82-e7ea-49e3-bb75-dc935cc309be,2024-03-25,loan,7533.0,pending
1aa072fc-067a-4f4f-bed7-bb5fe71a5030,9e5dd045-a603-4982-b153-0ae45771befa,2024-01-20,checking,7797.0,pending
368fc62a-b25c-45d2-b718-f814811c07fd,17858404-5d36-4394-8459-e08efe5c28bc,2024-04-26,savings,3048.0,verified
1c483a5b-938e-487c-9c87-d08b54342109,8af78c6e-4091-46e3-a75c-a63f48a847e4,2024-01-18,savings,-4629.0,failed
90284bbf-e63d-4ce9-8572-beca58dee8c5,cbf183b6-4585-4390-bb25-8002aa5536d5,2024-04-11,checking,6747.0,verified
cdd4b10c-b2b3-45f3-9697-0cfa44186b26,761c9c62-6168-42e5-979c-63082cdea5a6,2024-03-15,savings,6714.0,pending
72c48936-74f4-4b6e-b739-4aa5baf6b0ed,0531c53b-24e1-41c2-b80a-2eb75ddc5a16,2024-03-04,savings,3379.0,verified
3c9573c4-ac85-4400-b6b0-0ab549b93b58,f7ac955a-8ac0-4ed7-bd57-081ad3cc49af,2024-02-27,checking,1632.0,pending
a9d1eaf4-6c9c-4251-b5f2-f9c1baf384d6,d618140e-86d7-4b0b-8b24-b37992637c7b,2024-02-16,loan,5286.0,pending
5d561075-9653-44d1-aefa-c0a3dfde80db,70029353-e483-4b07-922e-67e302baf849,2024-04-05,loan,805.0,pending
10393f6e-4de9-473a-8555-d1fddade655e,af0de3a8-6d04-49b2-a901-0aab434a9276,2024-04-21,loan,4965.0,pending
597cc89d-27ad-4bac-a610-7e8926063fb3,0536c409-8571-4b97-beab-c4716d95bdea,2024-03-07,checking,8069.0,pending
241b31b7-f735-42d0-aee5-7488662eadad,753e9c84-48aa-4104-a277-636377b3e12f,2024-03-10,savings,8333.0,verified
03629893-fc4a-43cc-a96d-b403a6d92847,6bfbe980-b3a8-419a-867f-82bef43b917b,2024-02-23,loan,1903.0,pending
bc131356-1cf7-4c95-b67f-9ee1df693462,eca55eb3-97a7-4063-b786-3bd6d5609399,2024-03-27,savings,1961.0,failed
8a7f725f-4182-442e-8623-ec362f91a78f,1d620d4b-6023-416f-b105-9b99c83d12ec,2024-01-06,checking,4011.0,pending
c2a4d0c3-2cd3-4836-8747-9f44e1a63b85,af6e0ad4-4145-4e33-ab10-887fb28ed9e0,2024-04-02,savings,4055.0,failed
8fb6c12c-0851-4c75-985e-a8cb34d43d93,a19ec3c6-6669-42d3-bfe8-caa40fd5fae1,2024-03-13,savings,-2231.0,verified
4d025a37-06a8-41e5-9f50-51a7f3440999,1c1fbde1-89c5-4885-b2de-abcb112b5078,2024-01-17,loan,-208.0,pending
bb7fa03c-a386-4b76-9bac-2e61bbde0059,340215d9-d5b1-438e-be14-759eab9ae510,2024-04-04,savings,9840.0,verified
8a5d94c5-e8a3-4d43-9e34-50a2c97a9043,8ac72387-e9f6-4ab3-b52c-4a28fb5d5e09,2024-04-20,loan,4320.0,pending
bf3dd9b9-27f6-4beb-8a13-28f03bf620cd,2f7157f2-9739-4778-9e25-6302153fe2ec,2024-04-18,loan,3091.0,pending
3ecdba15-70c1-4956-984c-e8a0b14466fc,b31ea550-4b22-4e8f-b3e2-f26ef84970fa,2024-01-24,loan,-5840.0,pending
74c08fe0-d34d-4e78-936f-79f233d8e279,42acdf67-407d-4cce-99a6-db100f3eb0c0,2024-02-16,savings,5045.0,pending
3b71a102-e843-4ca4-873c-57e1b3e227b2,9a0420be-7159-479d-ace0-a14b8499dc9d,2024-04-25,savings,3027.0,pending
82b1766a-eb30-4497-9e9c-cec6a79005f5,ba395bbc-90a0-400c-8076-5d3e5bff3bb7,2024-01-18,checking,9579.0,verified
65d4607d-413a-4bb6-8d1e-e731afe20da1,6eedddd3-c976-4414-b40f-700964bdab18,2024-03-24,loan,9005.0,failed
bd01ff66-fe1e-48d4-8ae8-ec29743ccc04,4f2b9da8-25b1-417f-bdcb-c7d60b0031a4,2024-04-02,savings,5060.0,failed
a2a16a23-9e8d-4623-9a19-d797ebcee335,b8c3e462-c8ff-4805-aaf3-475a05ca3622,2024-01-13,loan,5239.0,verified
3cde1ece-60c9-4972-b037-6399890868d6,64fa350c-ec80-4f14-baaf-1a2fd98a584c,2024-04-30,checking,9241.0,failed
0fbb6822-ebd0-4907-86a8-6f2b0d603fa0,def9bb51-ad98-499a-91ee-8db20725e281,2024-01-30,checking,3655.0,verified
2103259a-a6fb-41b1-8876-da1169daa54c,09fac045-3da6-4bbd-b80e-ed7debc371f9,2024-02-01,savings,1168.0,verified
2857e9ff-b933-4980-9aa3-039605e72e77,34b11f22-3452-4f90-bef6-bdafd37645ac,2024-03-22,savings,3300.0,failed
147d38ce-47af-47fd-8399-88f447e569be,789b3657-1a68-461f-8f83-41f51ca21128,2024-03-09,savings,2282.0,failed
27efaa0d-1eb4-473d-a7f9-88ae7e3644ac,29eed894-af21-433c-95f8-75c590923066,2024-03-18,savings,4399.0,verified
9772e5d8-39b3-4517-b88e-66cd61613d19,84d7b6fe-d542-45eb-8866-bd8b937b3821,2024-03-06,checking,3302.0,pending
487d6038-c73d-40d7-9a40-8e439c874615,b6780540-034b-4458-8169-b9922accbad7,2024-03-03,checking,3648.0,verified
fab15119-61d6-4d09-b4a0-4599637ff11c,276d740c-fe27-4334-9a46-a01c06a29bac,2024-01-25,checking,6366.0,failed
6b7eb51d-23e2-40aa-9009-9fc3685e699b,69025fb2-d26e-4e68-b267-34c3639b8537,2024-04-08,savings,5850.0,pending
1a780656-ad7d-48ed-a371-a504dc75f1c1,fed6bf01-5949-4684-9217-2e632b41d28f,2024-03-06,checking,3714.0,verified
3c500a8d-6354-43eb-8f8f-bc343c715b85,61d44411-abb1-451f-af6f-31356a7c51af,2024-01-09,savings,7434.0,verified
1dd4a857-b7d0-4dd3-9ff4-254106a14e92,ac804bc2-dbdd-46ef-a078-290ae105f3b6,2024-03-16,loan,3157.0,pending
630e8c4a-82c3-4c18-ba34-db177d4ae22d,f2650d9c-7c0e-4811-81e8-302a189fe94b,2024-04-25,loan,1317.0,verified
b6abea2c-242a-4c81-874f-bf8128b46282,22c3fba7-bc07-43d5-a9a6-c9c00a4a4cb4,2024-04-26,savings,3219.0,failed
95b6ce1b-f6c6-4a98-bba8-678ab02f73ff,38244907-1d00-4bcb-9942-742e093daeeb,2024-04-18,checking,12264.0,pending
4b923049-bbef-44f0-868b-cbed5743865a,ba2190d4-4627-4303-b965-af6895afccc3,2024-02-05,checking,9861.0,verified
ced9f0ac-f2ad-4fbf-8ae9-e919cb555c89,4c4ffe4a-6b72-4e90-a442-07cd109698c1,2024-01-11,checking,5566.0,pending
22851f03-87a2-4b98-8e52-2f63d2293c1c,d3e29720-bf65-4ff1-a990-9777a042c4dd,2024-02-20,checking,5676.0,failed
313ce88f-ea2a-48a1-a89f-1801ffa38d5b,6f96ff09-144d-4d9b-aa8e-e11772e5a7aa,2024-03-13,checking,4342.0,verified
d3c9803c-82ce-440f-af5d-fee56b6124a5,ef15162a-1531-46df-b3bc-bc8603f41b78,2024-02-11,loan,4478.0,failed
5185b6cd-3900-4594-81c7-8540bdfbf698,6cf36a1a-ed07-4c0f-9c8a-e421887acc78,2024-01-10,checking,8877.0,failed
92315ec7-f032-40fa-a26e-7f7d45183f8c,d0dc7670-4544-4433-96f4-8f1c6b34b4e9,2024-04-25,savings,2630.0,verified
8709a119-92ad-4767-951a-7649ed89fc5e,85c05c1f-10dd-4c48-b8c9-5b04c9caf89b,2024-02-22,savings,6794.0,pending
e433af31-db14-4a98-ad9b-29a0c112fa99,342bc33a-9d76-4a42-a099-a48eac47a7f9,2024-03-29,savings,7022.0,failed
e56673f9-8700-4c6e-8433-9a2d43f96044,5f5aec3e-25f9-484e-be3b-bb1732068f5e,2024-01-12,savings,-379.0,verified
c7077ad9-f630-49dc-bcc9-48251336a5b9,0a8e9774-b055-4c5c-b9e8-53fe3ea83ff8,2024-04-21,checking,3816.0,failed
4bf7439f-c0a3-4c9f-a4e8-b5e4ea1e8d7e,66e67366-46e8-4dfe-9ecc-2328cedf1ab1,2024-02-18,loan,1855.0,failed
2662980e-9d60-4801-9ba8-a91bc92510b5,e8c6e5da-e61a-4be2-a35f-84726abad0f4,2024-03-04,savings,6118.0,pending
4b9bbc0d-c9f3-474e-bdaf-f39d358fbb4b,622e1a74-31bd-411b-8495-659e2f0bdb54,2024-03-30,savings,3858.0,pending
9b0d5277-70aa-4249-a650-4c32d7b5782f,291f973e-e0dd-4513-ad99-0166dc8921d1,2024-01-27,checking,-1259.0,failed
e8626238-af6f-4e67-a591-0c9e56e9e07e,a1065dba-720f-429b-8d4d-557ff14f5372,2024-04-16,checking,6427.0,pending
e1d40c3d-3f3c-436a-9422-655bba13782c,8c5ff6a0-ae51-4dc0-aa05-628b499d566b,2024-02-26,savings,9278.0,verified
515ff584-cf96-4319-88d2-11885b786abb,8bdac2ae-ed52-4961-bc10-73d96860b8ab,2024-02-02,checking,2013.0,verified
b84544e2-273b-4ede-926a-4821d9a67db5,b76cf56a-b15d-44fc-838b-6ac8cf5cc235,2024-02-17,loan,3950.0,failed
af7d561d-3a2f-4291-bbf3-22452522e114,7a18eba6-2809-4135-b873-2763b8f74b31,2024-02-24,checking,7065.0,failed
1d07db3e-8ec2-4261-977b-4fa0defd253b,388ef5ee-b483-47dd-8ab6-117548cc6d4d,2024-01-13,checking,7328.0,verified
237019b2-55ba-4322-84fa-4fc2fd6fd80c,cc436fa4-d32b-4dac-a4e1-c33b174c0151,2024-04-16,savings,4655.0,pending
16c9e401-2fd9-4d9c-b97a-9c0b28192a2d,e8a4048f-35d8-44af-901d-e2dd95b992bc,2024-04-23,savings,8213.0,failed
e8ad0d48-d037-454c-b072-189acff0976f,e8a4048f-35d8-44af-901d-e2dd95b992bc,2024-03-20,savings,3016.0,failed
eaa40aba-8b63-4f45-9273-c916d4f99789,04616504-cd01-4ddb-8985-c9f14644bd4b,2024-04-08,checking,1783.0,pending
d6c0a625-955c-4b82-a78e-2e0f1d5785f9,cf96e4ce-658c-4cf8-ae6e-9a8dbe92a129,2024-03-30,savings,6911.0,verified
8a671507-f11c-4679-89c4-98ba5817dfe9,0fbd2573-4327-45eb-8b00-0afa88867b56,2024-01-08,loan,6244.0,failed
2e4674dd-b97e-421c-9e25-ee730abf295c,dad86111-70ba-4e35-9a01-8ed47dd8ff07,2024-02-27,checking,5101.0,verified
